x	y	group	order	col	x_cent	y_cent	x_poi	y_poi	num
2392.79	-2705.96	46_r	1697	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2518	-2653.42	46_r	1698	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2556.98	-2637.07	46_r	1699	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2600.38	-2621	46_r	1700	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2641	-2609.42	46_r	1701	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2641	-2609.42	46_r	1702	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2678	-2600.08	46_r	1703	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2678	-2600.08	46_r	1704	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2682.59	-2599.31	46_r	1705	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2693.99	-2599.3	46_r	1706	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2696.79	-2597.26	46_r	1707	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2699.3	-2595.43	46_r	1708	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2702.59	-2588.94	46_r	1709	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2704.42	-2586	46_r	1710	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2708.32	-2579.75	46_r	1711	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2712.65	-2573.78	46_r	1712	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2717.21	-2568	46_r	1713	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2730.69	-2550.9	46_r	1714	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2748.21	-2534.13	46_r	1715	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2765	-2520.25	46_r	1716	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2816.62	-2477.6	46_r	1717	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2877.7	-2448.6	46_r	1718	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2932	-2409.86	46_r	1719	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2951.82	-2395.72	46_r	1720	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2971.34	-2380.9	46_r	1721	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2986.92	-2362	46_r	1722	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2990.78	-2357.31	46_r	1723	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
3000.98	-2343.67	46_r	1724	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
3001.76	-2338	46_r	1725	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
3002.49	-2332.79	46_r	1726	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2999.54	-2328.93	46_r	1727	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2996.62	-2325	46_r	1728	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2990.77	-2317.11	46_r	1729	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2983.93	-2310.43	46_r	1730	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2976	-2304.64	46_r	1731	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2949.88	-2285.56	46_r	1732	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2918.11	-2281.84	46_r	1733	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2887	-2278.83	46_r	1734	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2887	-2278.83	46_r	1735	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2861	-2277	46_r	1736	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2861	-2277	46_r	1737	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2861	-2277	46_r	1738	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2835	-2275.09	46_r	1739	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2835	-2275.09	46_r	1740	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2810.02	-2273.37	46_r	1741	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2779.65	-2270.28	46_r	1742	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2757	-2259.03	46_r	1743	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2720.9	-2241.1	46_r	1744	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2692.01	-2202.61	46_r	1745	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2671.19	-2169	46_r	1746	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2654.75	-2142.46	46_r	1747	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2641.04	-2114.71	46_r	1748	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2626.74	-2087	46_r	1749	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2623.75	-2081.21	46_r	1750	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2616.23	-2064.81	46_r	1751	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2610	-2063.61	46_r	1752	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2608.14	-2063.07	46_r	1753	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2607.76	-2063.43	46_r	1754	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
2606.11	-2063.61	46_r	1755	46	2190.3382183908	-2500.48298850575	2547.55580078125	-2413.44580078125	26
799	-2128.42	47_r	1582	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
776	-2131.42	47_r	1583	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
776	-2131.42	47_r	1584	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
776	-2131.42	47_r	1585	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
720	-2142	47_r	1586	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
720	-2142	47_r	1587	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
713.53	-2143.38	47_r	1588	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
691.57	-2147.8	47_r	1589	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
687.21	-2150.99	47_r	1590	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
683.37	-2153.8	47_r	1591	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
680.13	-2162.48	47_r	1592	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
678.42	-2167	47_r	1593	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
672.72	-2182.12	47_r	1594	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
668.82	-2199.81	47_r	1595	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
669	-2216	47_r	1596	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
669.38	-2249.52	47_r	1597	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
684.67	-2277.84	47_r	1598	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
699.25	-2307	47_r	1599	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
708.75	-2326	47_r	1600	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
719.82	-2347.16	47_r	1601	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
719.82	-2369	47_r	1602	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
719.82	-2388.65	47_r	1603	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
709.9	-2407.35	47_r	1604	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
697.56	-2422	47_r	1605	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
697.56	-2422	47_r	1606	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
684	-2436	47_r	1607	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
684	-2436	47_r	1608	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
681.59	-2438.44	47_r	1609	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
678.22	-2441.54	47_r	1610	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
677.47	-2445	47_r	1611	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
676.76	-2448.26	47_r	1612	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
678.63	-2452.01	47_r	1613	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
679.8	-2455	47_r	1614	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
679.8	-2455	47_r	1615	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
685	-2470	47_r	1616	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
685	-2470	47_r	1617	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
689.93	-2484.95	47_r	1618	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
691.69	-2497.5	47_r	1619	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
693.17	-2513	47_r	1620	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
693.47	-2516.16	47_r	1621	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
694.06	-2517.58	47_r	1622	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
693.82	-2521	47_r	1623	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
692.97	-2532.86	47_r	1624	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
691.29	-2544.68	47_r	1625	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
687.48	-2556	47_r	1626	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
685.93	-2560.62	47_r	1627	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
681.07	-2569.45	47_r	1628	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
682.75	-2573.96	47_r	1629	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
684.22	-2577.88	47_r	1630	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
688.44	-2579.38	47_r	1631	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
692	-2580.8	47_r	1632	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
692	-2580.8	47_r	1633	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
715	-2589.33	47_r	1634	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
715	-2589.33	47_r	1635	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
743.96	-2599.08	47_r	1636	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
767.54	-2604.91	47_r	1637	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
798	-2608.16	47_r	1638	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
798	-2608.16	47_r	1639	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
818	-2610	47_r	1640	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
818	-2610	47_r	1641	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
841.03	-2610.27	47_r	1642	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
864.13	-2610.49	47_r	1643	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
887	-2607.72	47_r	1644	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
935.69	-2601.8	47_r	1645	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
981.32	-2587.95	47_r	1646	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1027	-2570.58	47_r	1647	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1093.35	-2545.34	47_r	1648	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1177.24	-2500.53	47_r	1649	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1240	-2481.02	47_r	1650	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1255.08	-2476.34	47_r	1651	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1270.42	-2471.95	47_r	1652	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1286	-2469.25	47_r	1653	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1291.03	-2468.38	47_r	1654	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1307.67	-2466.59	47_r	1655	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1310.79	-2464.27	47_r	1656	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1314.38	-2461.58	47_r	1657	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1317.05	-2452.43	47_r	1658	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1319.27	-2448	47_r	1659	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1323.48	-2439.61	47_r	1660	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1330.73	-2430.51	47_r	1661	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1339	-2425.9	47_r	1662	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1339	-2425.9	47_r	1663	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1377	-2409.63	47_r	1664	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1377	-2409.63	47_r	1665	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1381.51	-2407.37	47_r	1666	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1388.41	-2403.3	47_r	1667	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1389.53	-2398	47_r	1668	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1391.48	-2388.77	47_r	1669	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1376.62	-2384.2	47_r	1670	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1370	-2382.3	47_r	1671	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1350.48	-2376.69	47_r	1672	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1328.2	-2375.3	47_r	1673	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1308	-2373.91	47_r	1674	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1308	-2373.91	47_r	1675	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1297	-2373	47_r	1676	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1297	-2373	47_r	1677	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1297	-2373	47_r	1678	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1269	-2372	47_r	1679	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1269	-2372	47_r	1680	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1269	-2372	47_r	1681	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1253	-2371	47_r	1682	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1253	-2371	47_r	1683	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1253	-2371	47_r	1684	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1231	-2371	47_r	1685	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1231	-2371	47_r	1686	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1231	-2371	47_r	1687	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1214	-2370	47_r	1688	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1214	-2370	47_r	1689	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1214	-2370	47_r	1690	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1181	-2370	47_r	1691	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1181	-2370	47_r	1692	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1181	-2370	47_r	1693	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1164	-2369	47_r	1694	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1164	-2369	47_r	1695	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1164	-2369	47_r	1696	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1136	-2369	47_r	1697	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1136	-2369	47_r	1698	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1136	-2369	47_r	1699	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1120	-2368	47_r	1700	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1120	-2368	47_r	1701	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1120	-2368	47_r	1702	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1106	-2368	47_r	1703	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1106	-2368	47_r	1704	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1106	-2368	47_r	1705	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1090	-2367	47_r	1706	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1090	-2367	47_r	1707	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1090	-2367	47_r	1708	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1059	-2365.09	47_r	1709	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1059	-2365.09	47_r	1710	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1038.79	-2363.7	47_r	1711	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
1017.33	-2361.99	47_r	1712	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
998	-2355.48	47_r	1713	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
988.21	-2352.19	47_r	1714	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
971.11	-2342.09	47_r	1715	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
962	-2336.42	47_r	1716	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
933.39	-2318.61	47_r	1717	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
909.29	-2297.9	47_r	1718	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
890.02	-2270	47_r	1719	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
866.73	-2236.25	47_r	1720	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
853.96	-2200.93	47_r	1721	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
837.3	-2164	47_r	1722	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
837.3	-2164	47_r	1723	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
825.75	-2139	47_r	1724	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
825.75	-2139	47_r	1725	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
824.1	-2135.69	47_r	1726	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
822.23	-2131.02	47_r	1727	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
818.9	-2129.17	47_r	1728	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
815.46	-2127.27	47_r	1729	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
803.17	-2127.92	47_r	1730	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
799	-2128.42	47_r	1731	47	965.146933333333	-2385.16046666667	859.93728515625	-2455.23669921875	7
9265.63	-2225.89	48_r	1582	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9252.51	-2226.75	48_r	1583	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9236	-2234.31	48_r	1584	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9228.82	-2237.6	48_r	1585	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9222.94	-2240.86	48_r	1586	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9217	-2246.17	48_r	1587	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9180.61	-2278.7	48_r	1588	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9200.85	-2333.59	48_r	1589	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9217	-2371	48_r	1590	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9217	-2371	48_r	1591	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9229.14	-2395	48_r	1592	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9229.14	-2395	48_r	1593	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9229.14	-2395	48_r	1594	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9244.6	-2422	48_r	1595	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9244.6	-2422	48_r	1596	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9267.87	-2460.58	48_r	1597	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9299.86	-2502.33	48_r	1598	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9328.75	-2537	48_r	1599	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9328.75	-2537	48_r	1600	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9393.09	-2610	48_r	1601	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9393.09	-2610	48_r	1602	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9393.09	-2610	48_r	1603	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9403.91	-2621	48_r	1604	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9403.91	-2621	48_r	1605	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9403.91	-2621	48_r	1606	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9458	-2675.96	48_r	1607	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9458	-2675.96	48_r	1608	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9458	-2675.96	48_r	1609	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9467	-2684.04	48_r	1610	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9467	-2684.04	48_r	1611	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9467	-2684.04	48_r	1612	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9523	-2734.25	48_r	1613	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9523	-2734.25	48_r	1614	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9538.84	-2747.44	48_r	1615	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9554.5	-2760.22	48_r	1616	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9574	-2767.58	48_r	1617	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9596.52	-2776.08	48_r	1618	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9612.48	-2776.27	48_r	1619	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9636	-2776	48_r	1620	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9662.96	-2775.68	48_r	1621	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9701.98	-2764.11	48_r	1622	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9728	-2756.02	48_r	1623	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9767.57	-2743.73	48_r	1624	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9806.48	-2728.53	48_r	1625	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9847	-2719.58	48_r	1626	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9862.37	-2716.18	48_r	1627	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9884.45	-2712.02	48_r	1628	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9900	-2712	48_r	1629	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9900	-2712	48_r	1630	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9918	-2712	48_r	1631	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9918	-2712	48_r	1632	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9941.68	-2712.28	48_r	1633	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9965.67	-2720.52	48_r	1634	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
9988	-2727.66	48_r	1635	48	9692.30024390244	-2552.30414634146	9631.72201171875	-2583.39935546875	20
